codigo,nombre,descripcion,cuenta,periodo,unidad,medida,Unidad,Medida,freq,familia,node,DESCRIPCION
20333,Otras Industrias,Otras Industrias,E07.34.04.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Industria [20289]/Otras Industrias [20333]'),Node('/BCCR/Sector Monetario y Financiero/Prestamos de las otras sociedades de depósito al sector priv [20579]/Industria [20289]/Otras Industrias [20333]')
20334,Otras Industrias,Otras Industrias,E07.35.04.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Industria [20290]/Otras Industrias [20334]'),Node('/BCCR/Sector Monetario y Financiero/PRESTAMOS DE LAS OTRAS SOCIEDADES DE DEPÓSITO AL SECTOR PRIV [20578]/Industria [20290]/Otras Industrias [20334]')
20335,Otras obligaciones con el público residente,Otras obligaciones con el público residente,E07.20.03.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Pasivos [20513]/Otras obligaciones con el público residente [20335]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Pasivos [20513]/Otras obligaciones con el público residente [20335]')
20336,Otras partidas (neto),Otras partidas (neto),E07.16.02.08.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]/Otras partidas (neto) [20336]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]/Otras partidas (neto) [20336]')
20337,Otras partidas (neto),Otras partidas (neto),E07.17.02.08.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]/Otras partidas (neto) [20337]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]/Otras partidas (neto) [20337]')
20338,Otras partidas (neto),Otras partidas (neto),E07.18.02.08.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]/Otras partidas (neto) [20338]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]/Otras partidas (neto) [20338]')
20339,Otras partidas (neto),Otras partidas (neto),E07.20.02.08.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos internos [19978]/Otras partidas (neto) [20339]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos internos [19978]/Otras partidas (neto) [20339]')
20340,Otras partidas (neto),Otras partidas (neto),E07.21.02.06.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos internos [19979]/Otras partidas (neto) [20340]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades financieras [20506]/Activos internos [19979]/Otras partidas (neto) [20340]')
20341,Otras partidas netas,Otras partidas netas,E07.19.02.07.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos internos [19977]/Otras partidas netas [20341]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos internos [19977]/Otras partidas netas [20341]')
20342,Otras sociedades de depósito,Otras sociedades de depósito,E07.20.02.05.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos internos [19978]/Otras sociedades de depósito [20342]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades financieras [20508]/Activos internos [19978]/Otras sociedades de depósito [20342]')
20343,Otras sociedades de depósito,Otras sociedades de depósito,E07.23.01.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Billetes y monedas y depósitos [20074]/Otras sociedades de depósito [20343]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Billetes y monedas y depósitos [20074]/Otras sociedades de depósito [20343]')
20344,Otras sociedades de depósito,Otras sociedades de depósito,E07.23.03.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Préstamos [20541]/Otras sociedades de depósito [20344]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Préstamos [20541]/Otras sociedades de depósito [20344]')
20345,Otras sociedades de depósito,Otras sociedades de depósito,E07.24.01.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Billetes y monedas y depósitos [20075]/Otras sociedades de depósito [20345]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Billetes y monedas y depósitos [20075]/Otras sociedades de depósito [20345]')
20346,Otras sociedades de depósito,Otras sociedades de depósito,E07.24.03.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Préstamos [20542]/Otras sociedades de depósito [20346]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Préstamos [20542]/Otras sociedades de depósito [20346]')
20347,Otras sociedades de depósito,Otras sociedades de depósito,E07.25.01.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Billetes y monedas y depósitos [20076]/Otras sociedades de depósito [20347]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Billetes y monedas y depósitos [20076]/Otras sociedades de depósito [20347]')
20348,Otras sociedades de depósito,Otras sociedades de depósito,E07.25.03.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Préstamos [20543]/Otras sociedades de depósito [20348]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Préstamos [20543]/Otras sociedades de depósito [20348]')
20349,Otras sociedades de depósito,Otras sociedades de depósito,E07.26.01.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Depósitos [20094]/Otras sociedades de depósito [20349]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Depósitos [20094]/Otras sociedades de depósito [20349]')
20350,Otras sociedades de depósito,Otras sociedades de depósito,E07.26.02.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Préstamos [20544]/Otras sociedades de depósito [20350]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Préstamos [20544]/Otras sociedades de depósito [20350]')
20351,Otras sociedades de depósito,Otras sociedades de depósito,E07.27.01.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Depósitos [20095]/Otras sociedades de depósito [20351]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Depósitos [20095]/Otras sociedades de depósito [20351]')
20352,Otras sociedades de depósito,Otras sociedades de depósito,E07.27.02.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Préstamos [20545]/Otras sociedades de depósito [20352]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Préstamos [20545]/Otras sociedades de depósito [20352]')
20353,Otras sociedades de depósito,Otras sociedades de depósito,E07.28.01.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Depósitos [20096]/Otras sociedades de depósito [20353]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Depósitos [20096]/Otras sociedades de depósito [20353]')
20354,Otras sociedades de depósito,Otras sociedades de depósito,E07.28.02.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Préstamos [20546]/Otras sociedades de depósito [20354]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Préstamos [20546]/Otras sociedades de depósito [20354]')
20355,Otras sociedades de depósito,Otras sociedades de depósito,E07.40.02.00.00.00.00.00.00.M.USD,Mensual,USD,3,Dólar EEUU,Miles,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Otras sociedades de depósito [20355]'),Node('/BCCR/Sector Monetario y Financiero/Activos externos netos [19964]/Otras sociedades de depósito [20355]')
20356,Otras sociedades de depósito,Otras sociedades de depósito,E07.32.03.02.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Liquidez total [20292]/Depósitos y valores a largo plazo [20142]/Valores a largo plazo emitidos por: [20685]/Otras sociedades de depósito [20356]'),Node('/BCCR/Sector Monetario y Financiero/Liquidez total [20292]/Depósitos y valores a largo plazo [20142]/Valores a largo plazo emitidos por: [20685]/Otras sociedades de depósito [20356]')
20357,Otras Sociedades de Depósitos,Otras Sociedades de Depósitos,E07.15.02.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Internos [19980]/Otras Sociedades de Depósitos [20357]'),Node('/BCCR/Sector Monetario y Financiero/Panorama del Banco Central [20510]/Activos Internos [19980]/Otras Sociedades de Depósitos [20357]')
20358,Otras sociedades financieras,Otras sociedades financieras,E07.16.02.05.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]/Otras sociedades financieras [20358]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otras sociedades de deposito [20507]/Activos internos [19974]/Otras sociedades financieras [20358]')
20359,Otras sociedades financieras,Otras sociedades financieras,E07.17.02.05.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]/Otras sociedades financieras [20359]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de bancos (excluidos offshore) [20504]/Activos internos [19975]/Otras sociedades financieras [20359]')
20360,Otras sociedades financieras,Otras sociedades financieras,E07.18.02.05.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]/Otras sociedades financieras [20360]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de otros intermediarios financieros [20509]/Activos internos [19976]/Otras sociedades financieras [20360]')
20361,Otras sociedades financieras,Otras sociedades financieras,E07.19.02.04.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos internos [19977]/Otras sociedades financieras [20361]'),Node('/BCCR/Sector Monetario y Financiero/Panorama de las sociedades de deposito [20505]/Activos internos [19977]/Otras sociedades financieras [20361]')
20362,Otras sociedades financieras,Otras sociedades financieras,E07.23.03.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Préstamos [20541]/Otras sociedades financieras [20362]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19991]/Préstamos [20541]/Otras sociedades financieras [20362]')
20363,Otras sociedades financieras,Otras sociedades financieras,E07.24.03.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Préstamos [20542]/Otras sociedades financieras [20363]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de deposito: instr [19990]/Préstamos [20542]/Otras sociedades financieras [20363]')
20364,Otras sociedades financieras,Otras sociedades financieras,E07.25.03.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Préstamos [20543]/Otras sociedades financieras [20364]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19989]/Préstamos [20543]/Otras sociedades financieras [20364]')
20365,Otras sociedades financieras,Otras sociedades financieras,E07.26.01.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Depósitos [20094]/Otras sociedades financieras [20365]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Depósitos [20094]/Otras sociedades financieras [20365]')
20366,Otras sociedades financieras,Otras sociedades financieras,E07.26.02.04.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Préstamos [20544]/Otras sociedades financieras [20366]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19994]/Préstamos [20544]/Otras sociedades financieras [20366]')
20367,Otras sociedades financieras,Otras sociedades financieras,E07.27.01.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Depósitos [20095]/Otras sociedades financieras [20367]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Depósitos [20095]/Otras sociedades financieras [20367]')
20368,Otras sociedades financieras,Otras sociedades financieras,E07.27.02.04.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Préstamos [20545]/Otras sociedades financieras [20368]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19993]/Préstamos [20545]/Otras sociedades financieras [20368]')
20369,Otras sociedades financieras,Otras sociedades financieras,E07.28.01.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Depósitos [20096]/Otras sociedades financieras [20369]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Depósitos [20096]/Otras sociedades financieras [20369]')
20370,Otras sociedades financieras,Otras sociedades financieras,E07.28.02.04.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Préstamos [20546]/Otras sociedades financieras [20370]'),Node('/BCCR/Sector Monetario y Financiero/Balance sectorial de las otras sociedades de depósito: instr [19992]/Préstamos [20546]/Otras sociedades financieras [20370]')
20371,Otras sociedades financieras,Otras sociedades financieras,E07.32.01.01.02.01.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Liquidez total [20292]/M3 [20295]/M2 [20294]/Otros depósitos en poder de : [20443]/Otras sociedades financieras [20371]'),Node('/BCCR/Sector Monetario y Financiero/Liquidez total [20292]/M3 [20295]/M2 [20294]/Otros depósitos en poder de : [20443]/Otras sociedades financieras [20371]')
